id,name,age,grade
598,Student_598,11,60
593,Student_593,11,70
591,Student_591,11,70
590,Student_590,11,40
506,Student_506,11,13
589,Student_589,11,59
203,Student_203,11,79
998,Student_998,11,79
210,Student_210,11,30
974,Student_974,11,27
588,Student_588,11,46
959,Student_959,11,96
953,Student_953,11,57
947,Student_947,11,26
235,Student_235,11,23
945,Student_945,11,10
240,Student_240,11,100
939,Student_939,11,82
935,Student_935,11,69
931,Student_931,11,65
255,Student_255,11,37
920,Student_920,11,11
903,Student_903,11,88
263,Student_263,11,25
901,Student_901,11,85
896,Student_896,11,41
886,Student_886,11,89
880,Student_880,11,25
876,Student_876,11,84
868,Student_868,11,33
867,Student_867,11,10
856,Student_856,11,63
577,Student_577,11,46
295,Student_295,11,32
855,Student_855,11,47
853,Student_853,11,80
298,Student_298,11,97
843,Student_843,11,98
834,Student_834,11,58
833,Student_833,11,25
813,Student_813,11,84
563,Student_563,11,62
318,Student_318,11,92
319,Student_319,11,44
810,Student_810,11,23
802,Student_802,11,77
791,Student_791,11,92
785,Student_785,11,96
562,Student_562,11,91
776,Student_776,11,49
334,Student_334,11,9
773,Student_773,11,60
755,Student_755,11,16
343,Student_343,11,46
557,Student_557,11,48
547,Student_547,11,2
761,Student_761,11,75
602,Student_602,12,35
411,Student_411,12,96
936,Student_936,12,69
111,Student_111,12,70
109,Student_109,12,95
144,Student_144,12,14
664,Student_664,12,0
190,Student_190,12,100
930,Student_930,12,22
927,Student_927,12,74
106,Student_106,12,61
586,Student_586,12,34
103,Student_103,12,56
254,Student_254,12,49
150,Student_150,12,34
142,Student_142,12,70
917,Student_917,12,22
912,Student_912,12,83
909,Student_909,12,83
405,Student_405,12,30
630,Student_630,12,13
667,Student_667,12,49
493,Student_493,12,17
993,Student_993,12,0
670,Student_670,12,81
528,Student_528,12,1
897,Student_897,12,32
136,Student_136,12,22
584,Student_584,12,21
270,Student_270,12,29
890,Student_890,12,99
251,Student_251,12,30
888,Student_888,12,72
145,Student_145,12,100
86,Student_86,12,67
85,Student_85,12,67
881,Student_881,12,19
989,Student_989,12,7
83,Student_83,12,9
638,Student_638,12,10
872,Student_872,12,90
580,Student_580,12,6
538,Student_538,12,24
488,Student_488,12,96
639,Student_639,12,74
682,Student_682,12,49
214,Student_214,12,17
688,Student_688,12,84
289,Student_289,12,84
387,Student_387,12,55
691,Student_691,12,71
694,Student_694,12,53
642,Student_642,12,84
216,Student_216,12,49
217,Student_217,12,18
976,Student_976,12,16
125,Student_125,12,65
159,Student_159,12,24
65,Student_65,12,61
697,Student_697,12,8
62,Student_62,12,54
380,Student_380,12,50
174,Student_174,12,35
968,Student_968,12,61
60,Student_60,12,85
965,Student_965,12,44
123,Student_123,12,91
308,Student_308,12,4
831,Student_831,12,3
310,Student_310,12,43
376,Student_376,12,38
47,Student_47,12,42
45,Student_45,12,18
707,Student_707,12,69
37,Student_37,12,1
469,Student_469,12,44
225,Student_225,12,25
226,Student_226,12,59
963,Student_963,12,6
320,Student_320,12,24
618,Student_618,12,87
418,Student_418,12,55
709,Student_709,12,14
324,Student_324,12,64
167,Student_167,12,51
417,Student_417,12,60
783,Student_783,12,60
777,Student_777,12,41
185,Student_185,12,23
330,Student_330,12,57
23,Student_23,12,98
503,Student_503,12,41
20,Student_20,12,53
644,Student_644,12,54
17,Student_17,12,61
742,Student_742,12,54
156,Student_156,12,59
745,Student_745,12,35
543,Student_543,12,88
152,Student_152,12,68
763,Student_763,12,78
762,Student_762,12,71
237,Student_237,12,57
657,Student_657,12,34
941,Student_941,12,6
467,Student_467,12,8
925,Student_925,13,48
955,Student_955,13,40
956,Student_956,13,77
195,Student_195,13,28
196,Student_196,13,70
964,Student_964,13,84
966,Student_966,13,92
981,Student_981,13,62
988,Student_988,13,46
19,Student_19,13,2
995,Student_995,13,31
24,Student_24,13,23
224,Student_224,13,64
228,Student_228,13,49
244,Student_244,13,75
247,Student_247,13,55
126,Student_126,13,0
252,Student_252,13,19
269,Student_269,13,55
282,Student_282,13,2
283,Student_283,13,58
40,Student_40,13,69
294,Student_294,13,54
311,Student_311,13,75
317,Student_317,13,5
329,Student_329,13,4
331,Student_331,13,16
344,Student_344,13,65
345,Student_345,13,4
349,Student_349,13,1
361,Student_361,13,57
366,Student_366,13,82
392,Student_392,13,12
61,Student_61,13,75
393,Student_393,13,25
64,Student_64,13,97
395,Student_395,13,87
398,Student_398,13,68
407,Student_407,13,5
427,Student_427,13,74
429,Student_429,13,71
443,Student_443,13,87
444,Student_444,13,88
449,Student_449,13,71
79,Student_79,13,65
453,Student_453,13,25
466,Student_466,13,48
496,Student_496,13,23
626,Student_626,13,53
512,Student_512,13,8
517,Student_517,13,78
522,Student_522,13,39
527,Student_527,13,13
546,Student_546,13,27
556,Student_556,13,59
565,Student_565,13,61
567,Student_567,13,56
98,Student_98,13,11
568,Student_568,13,9
570,Student_570,13,55
573,Student_573,13,30
107,Student_107,13,54
594,Student_594,13,41
608,Student_608,13,13
623,Student_623,13,93
640,Student_640,13,18
655,Student_655,13,57
658,Student_658,13,90
661,Student_661,13,50
675,Student_675,13,70
678,Student_678,13,58
692,Student_692,13,20
1,Student_1,13,80
703,Student_703,13,45
714,Student_714,13,80
715,Student_715,13,10
131,Student_131,13,48
134,Student_134,13,24
735,Student_735,13,31
737,Student_737,13,68
739,Student_739,13,72
139,Student_139,13,6
740,Student_740,13,90
747,Student_747,13,53
754,Student_754,13,70
769,Student_769,13,10
774,Student_774,13,50
784,Student_784,13,83
788,Student_788,13,42
805,Student_805,13,7
818,Student_818,13,38
820,Student_820,13,20
823,Student_823,13,11
161,Student_161,13,47
824,Student_824,13,41
827,Student_827,13,47
828,Student_828,13,48
836,Student_836,13,3
838,Student_838,13,78
846,Student_846,13,86
864,Student_864,13,48
865,Student_865,13,50
871,Student_871,13,27
178,Student_178,13,52
874,Student_874,13,80
181,Student_181,13,74
894,Student_894,13,95
905,Student_905,13,71
908,Student_908,13,33
910,Student_910,13,36
914,Student_914,13,78
916,Student_916,13,86
211,Student_211,14,49
986,Student_986,14,71
979,Student_979,14,96
970,Student_970,14,40
571,Student_571,14,45
957,Student_957,14,42
502,Student_502,14,28
342,Student_342,14,34
18,Student_18,14,0
758,Student_758,14,74
25,Student_25,14,9
483,Student_483,14,100
28,Student_28,14,99
478,Student_478,14,70
232,Student_232,14,65
579,Student_579,14,77
351,Student_351,14,50
581,Student_581,14,4
234,Student_234,14,87
42,Student_42,14,84
583,Student_583,14,35
475,Student_475,14,93
48,Student_48,14,21
49,Student_49,14,57
942,Student_942,14,40
934,Student_934,14,90
403,Student_403,14,50
928,Student_928,14,70
922,Student_922,14,99
915,Student_915,14,36
553,Student_553,14,97
66,Student_66,14,27
551,Student_551,14,31
264,Student_264,14,29
674,Student_674,14,1
364,Student_364,14,82
596,Student_596,14,52
275,Student_275,14,0
276,Student_276,14,63
458,Student_458,14,57
456,Student_456,14,25
748,Student_748,14,6
1000,Student_1000,14,52
549,Student_549,14,48
90,Student_90,14,38
287,Student_287,14,15
863,Student_863,14,53
606,Student_606,14,35
862,Student_862,14,53
96,Student_96,14,4
97,Student_97,14,71
288,Student_288,14,99
104,Student_104,14,70
609,Student_609,14,33
858,Student_858,14,84
744,Student_744,14,58
363,Student_363,14,81
296,Student_296,14,83
849,Student_849,14,30
302,Student_302,14,41
303,Student_303,14,70
120,Student_120,14,32
835,Student_835,14,16
693,Student_693,14,74
307,Student_307,14,72
734,Student_734,14,91
130,Student_130,14,53
741,Student_741,14,63
137,Student_137,14,56
832,Student_832,14,92
526,Student_526,14,3
624,Student_624,14,23
143,Student_143,14,71
830,Student_830,14,59
148,Student_148,14,41
700,Student_700,14,32
154,Student_154,14,45
627,Student_627,14,72
701,Student_701,14,59
825,Student_825,14,87
539,Student_539,14,20
816,Student_816,14,22
321,Student_321,14,9
164,Student_164,14,82
633,Student_633,14,75
634,Student_634,14,3
426,Student_426,14,5
173,Student_173,14,81
636,Student_636,14,35
637,Student_637,14,40
424,Student_424,14,98
809,Student_809,14,12
495,Student_495,14,39
793,Student_793,14,10
789,Student_789,14,29
188,Student_188,14,52
189,Student_189,14,26
534,Student_534,14,59
416,Student_416,14,9
327,Student_327,14,44
782,Student_782,14,72
491,Student_491,14,10
713,Student_713,14,61
480,Student_480,14,16
650,Student_650,14,48
339,Student_339,14,1
652,Student_652,14,74
341,Student_341,14,81
940,Student_940,15,50
239,Student_239,15,4
4,Student_4,15,60
613,Student_613,15,69
9,Student_9,15,14
943,Student_943,15,50
233,Student_233,15,67
950,Student_950,15,25
21,Student_21,15,40
951,Student_951,15,63
29,Student_29,15,47
31,Student_31,15,68
952,Student_952,15,49
230,Student_230,15,43
962,Student_962,15,77
222,Student_222,15,54
433,Student_433,15,87
46,Student_46,15,76
497,Student_497,15,26
625,Student_625,15,76
560,Student_560,15,64
221,Student_221,15,31
55,Student_55,15,73
969,Student_969,15,95
971,Student_971,15,96
219,Student_219,15,75
977,Student_977,15,84
980,Student_980,15,15
213,Student_213,15,100
481,Student_481,15,21
208,Student_208,15,98
415,Student_415,15,8
994,Student_994,15,10
82,Student_82,15,45
647,Student_647,15,47
88,Student_88,15,27
205,Student_205,15,58
414,Student_414,15,49
653,Student_653,15,56
94,Student_94,15,23
659,Student_659,15,61
102,Student_102,15,48
660,Student_660,15,24
663,Student_663,15,94
492,Student_492,15,33
521,Student_521,15,75
115,Student_115,15,10
686,Student_686,15,54
687,Student_687,15,48
383,Student_383,15,94
696,Student_696,15,77
698,Student_698,15,51
712,Student_712,15,47
362,Student_362,15,12
358,Student_358,15,64
725,Student_725,15,4
360,Student_360,15,68
750,Student_750,15,54
147,Student_147,15,98
356,Student_356,15,95
733,Student_733,15,64
353,Student_353,15,69
350,Student_350,15,94
753,Student_753,15,73
162,Student_162,15,99
163,Student_163,15,40
347,Student_347,15,89
170,Student_170,15,32
757,Student_757,15,50
175,Student_175,15,9
346,Student_346,15,95
766,Student_766,15,72
328,Student_328,15,73
780,Student_780,15,60
186,Student_186,15,17
787,Student_787,15,22
792,Student_792,15,14
794,Student_794,15,25
194,Student_194,15,19
323,Student_323,15,94
798,Student_798,15,92
803,Student_803,15,37
804,Student_804,15,6
201,Student_201,15,85
817,Student_817,15,61
542,Student_542,15,20
566,Student_566,15,64
485,Student_485,15,38
839,Student_839,15,28
840,Student_840,15,22
511,Student_511,15,92
842,Student_842,15,52
574,Student_574,15,52
304,Student_304,15,13
545,Student_545,15,4
850,Student_850,15,31
299,Student_299,15,46
290,Student_290,15,86
585,Student_585,15,58
859,Student_859,15,59
484,Student_484,15,70
866,Student_866,15,77
285,Student_285,15,67
873,Student_873,15,53
464,Student_464,15,23
592,Student_592,15,18
878,Student_878,15,41
278,Student_278,15,7
887,Student_887,15,56
261,Student_261,15,67
462,Student_462,15,75
904,Student_904,15,64
452,Student_452,15,71
259,Student_259,15,7
911,Student_911,15,3
913,Student_913,15,34
554,Student_554,15,8
256,Student_256,15,39
929,Student_929,15,40
463,Student_463,16,68
3,Student_3,16,78
385,Student_385,16,42
10,Student_10,16,65
171,Student_171,16,22
177,Student_177,16,40
806,Student_806,16,10
439,Student_439,16,14
648,Student_648,16,35
689,Student_689,16,20
39,Student_39,16,24
451,Student_451,16,38
620,Student_620,16,60
52,Student_52,16,45
436,Student_436,16,22
501,Student_501,16,3
628,Student_628,16,6
305,Student_305,16,13
799,Student_799,16,79
432,Student_432,16,84
71,Student_71,16,39
197,Student_197,16,85
75,Student_75,16,71
76,Student_76,16,79
77,Student_77,16,61
544,Student_544,16,76
87,Student_87,16,59
448,Student_448,16,35
92,Student_92,16,85
93,Student_93,16,72
95,Student_95,16,25
829,Student_829,16,92
108,Student_108,16,20
631,Student_631,16,69
801,Student_801,16,65
374,Student_374,16,33
322,Student_322,16,18
382,Student_382,16,35
510,Student_510,16,58
882,Student_882,16,51
316,Student_316,16,69
610,Student_610,16,32
138,Student_138,16,40
597,Student_597,16,98
720,Student_720,16,100
420,Student_420,16,95
419,Student_419,16,21
157,Student_157,16,8
158,Student_158,16,37
160,Student_160,16,81
505,Student_505,16,27
852,Student_852,16,43
297,Student_297,16,27
389,Student_389,16,57
684,Student_684,16,82
861,Student_861,16,72
548,Student_548,16,50
764,Student_764,16,14
877,Student_877,16,87
279,Student_279,16,40
394,Student_394,16,58
767,Student_767,16,49
891,Student_891,16,60
550,Student_550,16,83
895,Student_895,16,14
268,Student_268,16,71
267,Student_267,16,13
266,Student_266,16,85
338,Student_338,16,17
258,Student_258,16,93
710,Student_710,16,0
399,Student_399,16,74
919,Student_919,16,78
400,Student_400,16,24
332,Student_332,16,12
778,Student_778,16,77
236,Student_236,16,50
779,Student_779,16,1
724,Student_724,16,72
781,Student_781,16,57
711,Student_711,16,11
482,Student_482,16,29
960,Student_960,16,18
559,Student_559,16,79
326,Student_326,16,66
967,Student_967,16,72
535,Student_535,16,73
973,Student_973,16,48
218,Student_218,16,37
215,Student_215,16,1
743,Student_743,16,44
561,Student_561,16,81
982,Student_982,16,47
212,Student_212,16,45
985,Student_985,16,41
987,Student_987,16,60
654,Student_654,16,59
992,Student_992,16,97
8,Student_8,17,33
717,Student_717,17,75
315,Student_315,17,43
13,Student_13,17,94
26,Student_26,17,62
293,Student_293,17,30
760,Student_760,17,100
438,Student_438,17,90
36,Student_36,17,38
390,Student_390,17,58
738,Student_738,17,45
681,Student_681,17,98
525,Student_525,17,6
869,Student_869,17,7
619,Student_619,17,8
63,Student_63,17,59
680,Student_680,17,0
280,Student_280,17,5
68,Student_68,17,16
524,Student_524,17,57
74,Student_74,17,20
726,Student_726,17,78
277,Student_277,17,19
736,Student_736,17,59
81,Student_81,17,85
885,Student_885,17,57
89,Student_89,17,56
273,Student_273,17,61
272,Student_272,17,25
271,Student_271,17,42
428,Student_428,17,55
892,Student_892,17,81
893,Student_893,17,97
114,Student_114,17,29
116,Student_116,17,46
117,Student_117,17,22
121,Student_121,17,12
127,Student_127,17,35
265,Student_265,17,32
768,Student_768,17,76
907,Student_907,17,63
552,Student_552,17,82
770,Student_770,17,54
397,Student_397,17,24
128,Student_128,17,30
422,Student_422,17,11
772,Student_772,17,46
421,Student_421,17,78
166,Student_166,17,15
555,Student_555,17,79
821,Student_821,17,79
921,Student_921,17,57
184,Student_184,17,70
924,Student_924,17,18
253,Student_253,17,27
250,Student_250,17,7
775,Student_775,17,54
932,Student_932,17,42
404,Student_404,17,39
187,Student_187,17,99
384,Student_384,17,3
944,Student_944,17,72
531,Student_531,17,53
199,Student_199,17,40
949,Student_949,17,73
200,Student_200,17,89
508,Student_508,17,94
530,Student_530,17,69
572,Student_572,17,91
518,Student_518,17,48
231,Student_231,17,35
337,Student_337,17,98
575,Student_575,17,70
504,Student_504,17,60
728,Student_728,17,75
468,Student_468,17,53
732,Student_732,17,23
812,Student_812,17,18
708,Student_708,17,8
379,Student_379,17,26
220,Student_220,17,72
815,Student_815,17,31
309,Student_309,17,40
514,Student_514,17,55
445,Student_445,17,23
612,Student_612,17,48
537,Student_537,17,38
615,Student_615,17,15
756,Student_756,17,88
386,Student_386,17,97
990,Student_990,17,7
991,Student_991,17,0
377,Student_377,17,68
352,Student_352,17,54
796,Student_796,17,59
649,Student_649,17,65
578,Student_578,18,85
476,Student_476,18,92
582,Student_582,18,62
474,Student_474,18,4
676,Student_676,18,100
472,Student_472,18,56
274,Student_274,18,8
470,Student_470,18,81
465,Student_465,18,40
135,Student_135,18,16
513,Student_513,18,88
595,Student_595,18,88
454,Student_454,18,33
447,Student_447,18,59
446,Student_446,18,91
442,Student_442,18,58
616,Student_616,18,38
632,Student_632,18,85
898,Student_898,18,8
646,Student_646,18,34
746,Student_746,18,39
396,Student_396,18,56
262,Student_262,18,36
800,Student_800,18,2
532,Student_532,18,75
672,Student_672,18,85
906,Student_906,18,91
536,Student_536,18,76
807,Student_807,18,84
808,Student_808,18,91
706,Student_706,18,20
368,Student_368,18,20
811,Student_811,18,16
814,Student_814,18,33
749,Student_749,18,23
489,Student_489,18,5
314,Student_314,18,8
257,Student_257,18,85
918,Student_918,18,98
523,Student_523,18,83
533,Student_533,18,92
486,Student_486,18,74
826,Student_826,18,93
923,Student_923,18,47
541,Student_541,18,27
507,Student_507,18,7
718,Student_718,18,41
306,Student_306,18,97
402,Student_402,18,53
359,Student_359,18,80
249,Student_249,18,99
248,Student_248,18,57
837,Student_837,18,31
2,Student_2,18,18
752,Student_752,18,33
246,Student_246,18,33
243,Student_243,18,89
242,Student_242,18,28
938,Student_938,18,53
241,Student_241,18,47
122,Student_122,18,35
490,Student_490,18,39
406,Student_406,18,10
844,Student_844,18,46
12,Student_12,18,72
34,Student_34,18,95
409,Student_409,18,85
35,Student_35,18,56
948,Student_948,18,26
848,Student_848,18,18
44,Student_44,18,39
51,Student_51,18,85
53,Student_53,18,39
662,Student_662,18,33
954,Student_954,18,84
519,Student_519,18,99
54,Student_54,18,93
56,Student_56,18,32
854,Student_854,18,35
70,Student_70,18,42
105,Student_105,18,14
229,Student_229,18,91
365,Student_365,18,63
227,Student_227,18,98
759,Student_759,18,57
685,Student_685,18,72
786,Student_786,18,34
113,Student_113,18,63
119,Student_119,18,89
140,Student_140,18,25
412,Student_412,18,68
141,Student_141,18,24
972,Student_972,18,13
391,Student_391,18,73
499,Student_499,18,26
790,Student_790,18,62
151,Student_151,18,64
325,Student_325,18,52
716,Student_716,18,85
413,Student_413,18,48
155,Student_155,18,55
179,Student_179,18,84
183,Student_183,18,54
367,Student_367,18,65
870,Student_870,18,76
192,Student_192,18,56
500,Student_500,18,45
281,Student_281,18,89
721,Student_721,18,20
193,Student_193,18,89
198,Student_198,18,86
679,Student_679,18,92
479,Student_479,18,7
509,Student_509,18,42
569,Student_569,18,73
576,Student_576,18,80
797,Student_797,18,10
997,Student_997,18,97
204,Student_204,18,67
999,Student_999,18,69
933,Student_933,18,13
